Date,RCLC1 Price,Date,Daily Return,count,Year_Month,cpu_index,date
1994-10-31,1.95,1994-10-31,-0.021309786586751096,0.1112256351102241,1994-10-01,-0.4067415225430384,1994-10-01
1994-11-01,1.936,1994-11-01,-0.007205383721270112,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-02,1.869,1994-11-02,-0.03522046038095945,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-03,1.861,1994-11-03,-0.00428955081331212,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-04,1.856,1994-11-04,-0.002690343296104824,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-07,1.759,1994-11-07,-0.05367816860858784,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-08,1.754,1994-11-08,-0.0028465718054298096,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-09,1.775,1994-11-09,0.011901528977387792,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-10,1.741,1994-11-10,-0.019340762141327014,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-11,1.741,1994-11-11,0.0,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-14,1.703,1994-11-14,-0.0220682591055008,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-15,1.735,1994-11-15,0.01861601171827135,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-16,1.659,1994-11-16,-0.044792402190515064,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-17,1.618,1994-11-17,-0.025024192572007425,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-18,1.685,1994-11-18,0.04057474516802505,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-21,1.661,1994-11-21,-0.014345733173167253,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-22,1.874,1994-11-22,0.12065535318507267,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-23,1.875,1994-11-23,0.0005334756061435616,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-28,1.871,1994-11-28,-0.002135612130421561,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-29,1.77,1994-11-29,-0.05549350070621482,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-11-30,1.695,1994-11-30,-0.04329680575332419,-0.054067221270275745,1994-11-01,0.6193150726342953,1994-11-01
1994-12-01,1.653,1994-12-01,-0.025090921993526426,-0.8109302162163288,1994-12-01,-0.18888890951995396,1994-12-01
1994-12-02,1.635,1994-12-02,-0.010949014489670469,-0.8109302162163288,1994-12-01,-0.18888890951995396,1994-12-01
1994-12-05,1.728,1994-12-05,0.05532186603264722,-0.8109302162163288,1994-12-01,-0.18888890951995396,1994-12-01
1994-12-06,1.691,1994-12-06,-0.021644600465420574,-0.8109302162163288,1994-12-01,-0.18888890951995396,1994-12-01
1994-12-07,1.784,1994-12-07,0.05353796424137432,-0.8109302162163288,1994-12-01,-0.18888890951995396,1994-12-01
1994-12-08,1.847,1994-12-08,0.03470466705928524,-0.8109302162163288,1994-12-01,-0.18888890951995396,1994-12-01
1994-12-09,1.842,1994-12-09,-0.0027107633839877784,-0.8109302162163288,1994-12-01,-0.18888890951995396,1994-12-01
1994-12-12,1.913,1994-12-12,0.03782075262500074,-0.8109302162163288,1994-12-01,-0.18888890951995396,1994-12-01
1994-12-13,1.768,1994-12-13,-0.07882372624266414,-0.8109302162163288,1994-12-01,-0.18888890951995396,1994-12-01
1994-12-14,1.714,1994-12-14,-0.03101914403986365,-0.8109302162163288,1994-12-01,-0.18888890951995396,1994-12-01
